5.6869e-07 47.269 2010-02-10 296.58 Ar
5.6812e-07 47.246 2010-02-10 296.58 Ar
6.011e-07 138.9 2010-02-10 296.6 Ar
6.5298e-07 4.0367 2010-02-11 296.53 Ar
6.4866e-07 4.0352 2010-02-11 296.53 Ar
6.4984e-07 4.0337 2010-02-11 296.53 Ar
5.962e-07 13.681 2010-02-11 296.55 Ar
5.9701e-07 13.673 2010-02-11 296.56 Ar
5.994e-07 13.667 2010-02-11 296.56 Ar
5.7802e-07 47.294 2010-02-11 296.58 Ar
5.6869e-07 47.269 2010-02-11 296.58 Ar
5.6812e-07 47.246 2010-02-11 296.58 Ar
6.011e-07 138.9 2010-02-11 296.6 Ar
6.49e-07 4.0062 2010-02-17 296.45 Ar
6.5286e-07 4.0044 2010-02-17 296.47 Ar
6.4982e-07 4.0027 2010-02-17 296.48 Ar
5.991e-07 13.844 2010-02-17 296.45 Ar
5.9917e-07 13.837 2010-02-17 296.47 Ar
5.9788e-07 13.83 2010-02-17 296.48 Ar
5.7461e-07 47.229 2010-02-17 296.48 Ar
5.6642e-07 47.206 2010-02-17 296.48 Ar
5.649e-07 47.183 2010-02-17 296.48 Ar
6.0309e-07 139.3 2010-02-17 296.48 Ar
6.49e-07 4.0062 2010-02-17 296.45 Ar
6.5286e-07 4.0044 2010-02-17 296.47 Ar
6.4982e-07 4.0027 2010-02-17 296.48 Ar
5.991e-07 13.844 2010-02-17 296.45 Ar
5.9917e-07 13.837 2010-02-17 296.47 Ar
5.9788e-07 13.83 2010-02-17 296.48 Ar
5.7461e-07 47.229 2010-02-17 296.48 Ar
5.6642e-07 47.206 2010-02-17 296.48 Ar
5.649e-07 47.183 2010-02-17 296.48 Ar
6.0309e-07 139.3 2010-02-17 296.48 Ar
